Date,Gold Price (INR / 10gms),Silver Price (INR / 1kg),Price_Nifty,Price_Sensex,Impact
2018-01-02,26941.49638,35030.82415,"10,435.55","33,812.75",-0.22
2018-01-03,26793.886,34895.83221,"10,435.55","33,812.75",-0.5
2018-01-04,26802.26006,34927.55533,"10,435.55","33,812.75",0.32
2018-01-05,26835.32914,34951.22586,"10,435.55","33,812.75",0.2
2018-01-06,26835.32914,34951.22586,"10,435.55","33,812.75",-0.12
2018-01-07,26835.32914,34951.22586,"10,435.55","33,812.75",0.98
2018-01-08,26847.9867,34924.04497,"10,435.55","33,812.75",-0.52
2018-01-09,26744.67861,34792.56245,"10,435.55","33,812.75",-0.02
2018-01-10,27001.16849,35057.02005,"10,435.55","33,812.75",-0.53
2018-01-11,27121.59897,34869.30943,"10,435.55","33,812.75",-0.58
2018-01-12,27160.97619,35046.42089,"10,435.55","33,812.75",-0.12
2018-01-13,27160.97619,35046.42089,"10,435.55","33,812.75",-0.6
2018-01-14,27160.97619,35046.42089,"10,435.55","33,812.75",-0.6
2018-01-15,27379.8447,35419.51162,"10,442.20","33,812.26",-0.54
2018-01-16,27241.0144,34912.85686,"10,443.20","33,793.38",-0.41
2018-01-17,27480.50481,35408.93855,"10,504.80","33,969.64",0.11
2018-01-18,27337.00913,35069.02011,"10,558.85","34,153.85",-0.23
2018-01-19,27411.72257,34989.75636,"10,623.60","34,352.79",-0.39
2018-01-20,27411.72257,34989.75636,"10,623.60","34,352.79",-0.84
2018-01-21,27411.72257,34989.75636,"10,623.60","34,352.79",-0.5
2018-01-22,27348.2587,34960.04705,"10,637.00","34,443.19",-0.45
2018-01-23,27385.25418,34873.37753,"10,632.20","34,433.07",-0.26
2018-01-24,27745.63732,35232.88066,"10,651.20","34,503.49",-0.81
2018-01-25,27696.19998,35812.20146,"10,681.25","34,592.39",-0.84
2018-01-26,27657.62249,35564.61821,"10,681.25","34,592.39",0.47
2018-01-27,27657.62249,35564.61821,"10,681.25","34,592.39",-0.38
2018-01-28,27657.62249,35564.61821,"10,681.25","34,592.39",-0.49
2018-01-29,27465.89435,35429.64457,"10,741.55","34,843.51",-0.22
2018-01-30,27530.33412,35403.16221,"10,700.45","34,771.05",-0.45
2018-01-31,27576.90887,35325.83471,"10,788.55","35,081.82",-0.71
2018-02-01,27455.76835,35185.79476,"10,817.00","35,260.29",-0.09
2018-02-02,27379.65778,35243.99475,"10,894.70","35,511.58",-0.25
2018-02-03,27379.65778,35243.99475,"10,894.70","35,511.58",0.0
2018-02-04,27379.65778,35243.99475,"10,894.70","35,511.58",-0.34
2018-02-05,27497.5813,34794.6674,"10,966.20","35,798.01",-0.01
2018-02-06,27530.20965,34748.77371,"11,083.70","36,139.98",-0.22
2018-02-07,27248.0933,34331.38393,"11,086.00","36,161.64",-0.44
2018-02-08,27151.89161,33737.32702,"11,069.65","36,050.44",-0.09
2018-02-09,27225.3851,33884.11637,"11,130.40","36,283.25",-0.14
2018-02-10,27225.3851,33884.11637,"11,130.40","36,283.25",-0.53
2018-02-11,27225.3851,33884.11637,"11,130.40","36,283.25",-0.2
2018-02-12,27298.08776,33908.42407,"11,049.65","36,033.73",-0.01
2018-02-13,27391.81701,34318.56653,"11,027.70","35,965.02",-0.37
2018-02-14,27602.6164,34248.93395,"11,016.90","35,906.66",0.09
2018-02-15,27839.59417,34633.52967,"10,760.60","35,066.75",-0.76
2018-02-16,27774.00803,34581.42336,"10,666.55","34,757.16",-0.11
2018-02-17,27774.00803,34581.42336,"10,666.55","34,757.16",-0.44
2018-02-18,27774.00803,34581.42336,"10,666.55","34,757.16",-0.46
2018-02-19,27872.78086,34608.11644,"10,498.25","34,195.94",-0.51
2018-02-20,27786.91151,34364.22912,"10,476.70","34,082.71",0.21
2018-02-21,27746.99948,34274.4785,"10,576.85","34,413.16",-0.19
2018-02-22,27714.97396,34352.92252,"10,454.95","34,005.76",-0.22
2018-02-23,27730.70971,34685.57463,"10,539.75","34,300.47",-0.71
2018-02-24,27730.70971,34685.57463,"10,539.75","34,300.47",-0.01
2018-02-25,27730.70971,34685.57463,"10,539.75","34,300.47",-1.0
2018-02-26,27820.28185,34777.96014,"10,500.90","34,155.95",-0.77
2018-02-27,27612.22111,34594.6817,"10,545.50","34,297.47",-0.19
2018-02-28,27502.25819,34308.69406,"10,452.30","34,010.76",-0.01
2018-03-01,27430.22727,34220.92586,"10,378.40","33,774.66",-0.13
2018-03-02,27697.15551,34446.01999,"10,360.40","33,703.59",0.0
2018-03-03,27697.15551,34446.01999,"10,360.40","33,703.59",-0.8
2018-03-04,27697.15551,34446.01999,"10,360.40","33,703.59",-0.24
2018-03-05,27672.93628,34601.64935,"10,397.45","33,844.86",0.04
2018-03-06,27824.92533,34734.13391,"10,382.70","33,819.50",0.01
2018-03-07,27734.74518,34725.80363,"10,491.05","34,142.15",-0.14
2018-03-08,27560.00811,34382.20543,"10,582.60","34,445.75",-0.47
2018-03-09,27636.19941,34498.1635,"10,554.30","34,346.39",0.29
2018-03-10,27636.19941,34498.1635,"10,554.30","34,346.39",-0.32
2018-03-11,27636.19941,34498.1635,"10,554.30","34,346.39",-0.54
2018-03-12,27552.66895,34369.03822,"10,492.85","34,184.04",0.5
2018-03-13,27619.61326,34473.62048,"10,458.35","34,046.94",0.3
2018-03-14,27586.01901,34608.88109,"10,358.85","33,746.78",-0.4
2018-03-15,27488.89952,34435.38351,"10,249.25","33,317.20",-0.59
2018-03-16,27385.67357,34438.51401,"10,154.20","33,033.09",-0.35
2018-03-17,27385.67357,34438.51401,"10,154.20","33,033.09",-0.07
2018-03-18,27385.67357,34438.51401,"10,154.20","33,033.09",-0.75
2018-03-19,27453.92275,34066.37702,"10,242.65","33,351.57",-0.13
2018-03-20,27485.79371,34068.96627,"10,226.85","33,307.14",-0.2
2018-03-21,27712.34493,34070.23448,"10,421.40","33,917.94",-0.46
2018-03-22,27804.56848,34558.28698,"10,426.85","33,856.78",0.32
2018-03-23,28210.52123,34629.43085,"10,410.90","33,835.74",-0.49
2018-03-24,28210.52123,34629.43085,"10,410.90","33,835.74",-0.77
2018-03-25,28210.52123,34629.43085,"10,410.90","33,835.74",-0.93
2018-03-26,28253.93504,34701.11365,"10,360.15","33,685.54",0.15
2018-03-27,27955.08783,34676.85427,"10,195.15","33,176.00",-0.31
2018-03-28,27817.86883,34353.48655,"10,094.25","32,923.12",-0.79
2018-03-29,27729.8328,34100.66684,"10,124.35","32,996.76",-0.34
2018-03-30,27729.8328,34100.66684,"10,124.35","32,996.76",0.17
2018-03-31,27729.8328,34100.66684,"10,124.35","32,996.76",-0.4
2018-04-01,27729.8328,34100.66684,"10,124.35","32,996.76",0.07
2018-04-02,27729.8328,34100.66684,"10,124.35","32,996.76",-0.18
2018-04-03,27912.69962,34580.80901,"10,155.25","33,136.18",-0.24
2018-04-04,27943.84347,34394.35157,"10,114.75","33,006.27",-0.19
2018-04-05,27761.38806,34092.74929,"9,998.05","32,596.54",0.08
2018-04-06,27768.23281,33948.91745,"10,130.65","33,066.41",-0.11
2018-04-07,27768.23281,33948.91745,"10,130.65","33,066.41",0.0
2018-04-08,27768.23281,33948.91745,"10,130.65","33,066.41",-0.42
2018-04-09,27801.00717,34105.51876,"10,184.15","33,174.39",-0.07
2018-04-10,27958.95058,34433.18234,"10,113.70","32,968.68",-0.39
2018-04-11,28202.09226,34585.7974,"10,211.80","33,255.36",-0.09
2018-04-12,28140.59796,34941.04142,"10,245.00","33,370.63",-0.12
2018-04-13,28201.78132,34640.94669,"10,128.40","33,019.07",-0.14
2018-04-14,28201.78132,34640.94669,"10,128.40","33,019.07",-0.44
2018-04-15,28201.78132,34640.94669,"10,128.40","33,019.07",0.3
2018-04-16,28305.17918,34821.65298,"10,325.15","33,596.80",-0.41
2018-04-17,28245.86978,34989.0161,"10,331.60","33,626.97",0.0
2018-04-18,28533.89488,35776.89509,"10,379.35","33,788.54",0.12
2018-04-19,28491.0651,36326.84743,"10,402.25","33,880.25",-0.47
2018-04-20,28306.25618,36231.16089,"10,417.15","33,940.44",-0.11
2018-04-21,28306.25618,36231.16089,"10,417.15","33,940.44",0.06
2018-04-22,28306.25618,36231.16089,"10,417.15","33,940.44",-0.4
2018-04-23,28186.32056,36044.35088,"10,458.65","34,101.13",0.14
2018-04-24,28419.87764,35491.43014,"10,480.60","34,192.65",0.2
2018-04-25,28214.90085,35363.35888,"10,528.35","34,305.43",-0.13
2018-04-26,28411.09024,35656.38076,"10,548.70","34,395.06",-0.32
2018-04-27,28380.58515,35499.89199,"10,526.20","34,331.68",-0.6
2018-04-28,28380.58515,35499.89199,"10,526.20","34,331.68",-0.27
2018-04-29,28380.58515,35499.89199,"10,526.20","34,331.68",0.31
2018-04-30,28123.17092,35079.0085,"10,565.30","34,427.29",-0.03
2018-05-01,27925.21412,34716.90991,"10,564.05","34,415.58",-0.34
2018-05-02,27864.39035,34931.97226,"10,584.70","34,450.77",-0.53
2018-05-03,28242.91284,35361.35963,"10,614.35","34,616.64",-0.2
2018-05-04,28062.84138,35180.35293,"10,570.55","34,501.27",-0.11
2018-05-05,28062.84138,35180.35293,"10,570.55","34,501.27",-0.95
2018-05-06,28062.84138,35180.35293,"10,570.55","34,501.27",-0.38
2018-05-07,28062.84138,35180.35293,"10,570.55","34,501.27",-0.11
2018-05-08,28200.2709,35493.14672,"10,617.80","34,713.60",-0.1
2018-05-09,28369.33511,35498.10627,"10,692.30","34,969.70",-0.18
2018-05-10,28552.62315,35939.75919,"10,739.35","35,160.36",0.1
2018-05-11,28628.07416,36229.58605,"10,718.05","35,176.42",0.42
2018-05-12,28628.07416,36229.58605,"10,718.05","35,176.42",0.42
2018-05-13,28628.07416,36229.58605,"10,718.05","35,176.42",-0.81
2018-05-14,28579.60039,36042.53881,"10,679.65","35,103.14",-0.26
2018-05-15,28125.81745,35640.51462,"10,618.25","34,915.38",0.01
2018-05-16,28260.24681,35575.62919,"10,715.50","35,208.14",0.2
2018-05-17,28095.49839,35699.47585,"10,717.80","35,216.32",-0.35
2018-05-18,28065.213,35705.10294,"10,741.70","35,319.35",-0.08
2018-05-19,28065.213,35705.10294,"10,741.70","35,319.35",-0.08
2018-05-20,28065.213,35705.10294,"10,741.70","35,319.35",0.5
2018-05-21,28159.49994,35714.3811,"10,716.55","35,246.27",0.28
2018-05-22,28314.19358,36305.58211,"10,806.50","35,535.79",-0.29
2018-05-23,28186.13886,36145.60709,"10,806.60","35,556.71",-0.73
2018-05-24,28657.44976,36259.68468,"10,801.85","35,543.94",-0.09
2018-05-25,28606.84523,36584.28154,"10,741.10","35,387.88",-0.23
2018-05-26,28606.84523,36584.28154,"10,741.10","35,387.88",-0.57
2018-05-27,28606.84523,36584.28154,"10,741.10","35,387.88",-0.09
2018-05-28,28606.84523,36584.28154,"10,741.10","35,387.88",-0.26
2018-05-29,28068.99437,35695.61422,"10,682.70","35,149.12",-0.12
2018-05-30,28365.65941,35699.68821,"10,596.40","34,848.30",-0.3
2018-05-31,28299.11087,35879.28792,"10,516.70","34,616.13",-0.34
2018-06-01,28061.98077,35592.2852,"10,536.70","34,651.24",-0.01
2018-06-02,28061.98077,35592.2852,"10,536.70","34,651.24",1.0
2018-06-03,28061.98077,35592.2852,"10,536.70","34,651.24",0.03
2018-06-04,27900.26952,35407.03469,"10,430.35","34,344.91",-0.23
2018-06-05,27857.07862,35326.6695,"10,513.85","34,663.11",-0.31
2018-06-06,28044.30752,35689.02915,"10,605.15","34,924.87",-0.51
2018-06-07,27873.34658,35979.12418,"10,688.65","35,165.48",-0.23
2018-06-08,28136.84096,36237.08691,"10,633.30","34,949.24",-0.25
2018-06-09,28136.84096,36237.08691,"10,633.30","34,949.24",-1.0
2018-06-10,28136.84096,36237.08691,"10,633.30","34,949.24",-1.0
2018-06-11,28212.14391,36383.15881,"10,614.35","34,906.11",-0.4
2018-06-12,28167.51203,36558.22703,"10,736.15","35,322.38",-0.4
2018-06-13,28117.4559,36672.11295,"10,696.20","35,227.26",-0.4
2018-06-14,28329.73926,37240.20609,"10,628.50","35,011.89",-0.41
2018-06-15,27967.77677,37482.58742,"10,593.15","34,903.21",-0.6
2018-06-16,27967.77677,37482.58742,"10,593.15","34,903.21",-0.69
2018-06-17,27967.77677,37482.58742,"10,593.15","34,903.21",-0.01
2018-06-18,28039.71368,36330.96216,"10,684.65","35,178.88",-0.4
2018-06-19,27913.35674,35773.45527,"10,768.35","35,463.08",-0.27
2018-06-20,27981.31525,35761.71078,"10,767.65","35,443.67",-0.26
2018-06-21,27702.76889,35543.29903,"10,786.95","35,483.47",-0.15
2018-06-22,27721.48401,35876.40348,"10,842.85","35,692.52",0.07
2018-06-23,27721.48401,35876.40348,"10,842.85","35,692.52",-0.74
2018-06-24,27721.48401,35876.40348,"10,842.85","35,692.52",-0.57
2018-06-25,27680.04004,35726.38572,"10,856.70","35,739.16",0.15
2018-06-26,27597.05979,35528.23099,"10,808.05","35,599.82",0.15
2018-06-27,27574.0928,35626.97627,"10,817.70","35,622.14",-0.09
2018-06-28,27732.51434,35697.39971,"10,799.85","35,548.26",-0.03
2018-06-29,27671.83636,35473.59246,"10,710.45","35,286.74",-0.3
2018-06-30,27671.83636,35473.59246,"10,710.45","35,286.74",-1.0
2018-07-01,27671.83636,35473.59246,"10,710.45","35,286.74",0.26
2018-07-02,27460.74683,35167.71392,"10,772.05","35,547.33",-0.41
2018-07-03,27652.31313,35190.84067,"10,741.10","35,432.39",-0.23
2018-07-04,27669.83621,35357.18727,"10,821.85","35,689.60",-0.21
2018-07-05,27724.05203,35220.91835,"10,762.45","35,470.35",-0.08
2018-07-06,27797.42531,35417.9964,"10,769.15","35,490.04",-0.16
2018-07-07,27797.42531,35417.9964,"10,769.15","35,490.04",-0.27
2018-07-08,27797.42531,35417.9964,"10,769.15","35,490.04",-0.22
2018-07-09,27914.33868,35842.62575,"10,671.40","35,217.11",-0.34
2018-07-10,27681.77776,35165.12916,"10,589.10","35,037.64",-0.5
2018-07-11,27659.66803,35176.89122,"10,714.30","35,423.48",0.07
2018-07-12,27528.0871,34998.38668,"10,657.30","35,264.41",0.11
2018-07-13,27339.47742,34810.11017,"10,699.90","35,378.60",-0.12
2018-07-14,27339.47742,34810.11017,"10,699.90","35,378.60",-0.77
2018-07-15,27339.47742,34810.11017,"10,699.90","35,378.60",-0.77
2018-07-16,27330.25458,34815.19015,"10,769.90","35,645.40",-0.29
2018-07-17,27167.29923,34752.45854,"10,749.75","35,574.55",-0.16
2018-07-18,26910.77392,33932.4091,"10,772.65","35,657.86",-0.2
2018-07-19,26860.59158,33665.36303,"10,852.90","35,934.72",0.06
2018-07-20,27232.9482,34064.73358,"10,947.25","36,239.62",-0.27
2018-07-21,27232.9482,34064.73358,"10,947.25","36,239.62",-1.0
2018-07-22,27232.9482,34064.73358,"10,947.25","36,239.62",-1.0
2018-07-23,27069.13717,34218.9958,"10,948.30","36,265.93",-0.1
2018-07-24,27185.73589,34326.59776,"11,023.20","36,548.41",0.02
2018-07-25,27295.83888,34499.36924,"11,018.90","36,541.63",-0.4
2018-07-26,27138.11139,34324.49097,"10,936.85","36,323.77",0.17
2018-07-27,27015.55753,33892.22483,"11,008.05","36,519.96",-0.64
2018-07-28,27015.55753,33892.22483,"11,008.05","36,519.96",-0.33
2018-07-29,27015.55753,33892.22483,"11,008.05","36,519.96",-1.0
2018-07-30,26989.6215,34161.56537,"10,980.45","36,373.44",-0.61
2018-07-31,26927.75029,34030.48339,"10,957.10","36,351.23",-0.2
2018-08-01,26826.93571,34056.34374,"11,010.20","36,496.37",0.09
2018-08-02,26705.82434,33946.68526,"11,084.75","36,718.60",-0.31
2018-08-03,26833.01511,33885.97484,"11,134.30","36,825.10",-0.03
2018-08-04,26833.01511,33885.97484,"11,134.30","36,825.10",-0.5
2018-08-05,26833.01511,33885.97484,"11,134.30","36,825.10",-0.5
2018-08-06,26654.22463,33812.18344,"11,132.00","36,858.23",-0.27
2018-08-07,26820.83072,34213.23439,"11,167.30","36,984.64",-0.44
2018-08-08,26685.07549,33854.11793,"11,278.35","37,336.85",-0.18
2018-08-09,26803.66214,34168.13027,"11,319.55","37,494.40",0.88
2018-08-10,26843.80882,33985.80045,"11,356.50","37,606.58",0.25
2018-08-11,26843.80882,33985.80045,"11,356.50","37,606.58",-0.89
2018-08-12,26843.80882,33985.80045,"11,356.50","37,606.58",0.0
2018-08-13,26583.41108,33629.2829,"11,346.20","37,521.62",0.1
2018-08-14,26919.50073,33812.42218,"11,244.70","37,165.16",-0.1
2018-08-15,26582.62156,33340.72459,"11,244.70","37,165.16",-0.32
2018-08-16,26815.97528,33179.20358,"11,360.80","37,556.16",0.11
2018-08-17,26522.38123,32995.42675,"11,387.10","37,691.89",0.0
2018-08-18,26522.38123,32995.42675,"11,387.10","37,691.89",-0.48
2018-08-19,26522.38123,32995.42675,"11,387.10","37,691.89",1.0
2018-08-20,26689.80884,33250.99248,"11,389.45","37,665.80",-0.34
2018-08-21,26731.33156,33185.50209,"11,450.00","37,887.56",-0.62
2018-08-22,26856.19086,33237.80443,"11,470.70","38,024.37",-0.26
2018-08-23,26780.88521,32848.61377,"11,429.50","37,869.23",0.02
2018-08-24,27060.73911,33032.31242,"11,355.75","37,644.90",-0.45
2018-08-25,27060.73911,33032.31242,"11,355.75","37,644.90",-0.52
2018-08-26,27060.73911,33032.31242,"11,355.75","37,644.90",-0.99
2018-08-27,27060.73911,33032.31242,"11,355.75","37,644.90",-0.62
2018-08-28,27260.86333,33506.85614,"11,435.10","37,852.00",-0.64
2018-08-29,27137.13666,33104.51233,"11,385.05","37,663.56",-0.34
2018-08-30,27149.09075,33253.27118,"11,470.75","37,947.88",-0.21
2018-08-31,27345.89418,33328.12833,"11,551.75","38,278.75",0.12
2018-09-01,27345.89418,33328.12833,"11,551.75","38,278.75",0.5
2018-09-02,27345.89418,33328.12833,"11,551.75","38,278.75",0.0
2018-09-03,27392.78573,33155.30292,"11,570.90","38,285.75",0.01
2018-09-04,27263.18479,32623.78832,"11,582.75","38,336.76",-0.19
2018-09-05,27539.47182,32609.20162,"11,557.10","38,251.80",-0.18
2018-09-06,27799.79855,32905.78984,"11,691.95","38,694.11",-0.28
2018-09-07,27729.8256,32809.03963,"11,738.50","38,896.63",0.01
2018-09-08,27729.8256,32809.03963,"11,738.50","38,896.63",0.26
2018-09-09,27729.8256,32809.03963,"11,738.50","38,896.63",-0.66
2018-09-10,27616.03492,32806.4463,"11,691.90","38,722.93",-0.1
2018-09-11,27714.6464,32900.73374,"11,676.80","38,690.10",-0.08
2018-09-12,27919.69341,33054.80597,"11,680.50","38,645.07",-0.02
2018-09-13,27977.85265,32896.75599,"11,582.35","38,312.52",-0.04
2018-09-14,27834.95661,32919.33177,"11,520.30","38,157.92",-0.27
2018-09-15,27834.95661,32919.33177,"11,520.30","38,157.92",0.99
2018-09-16,27834.95661,32919.33177,"11,520.30","38,157.92",-0.01
2018-09-17,27773.13161,32743.59555,"11,476.95","38,018.31",-0.21
2018-09-18,27987.5604,33136.41338,"11,536.90","38,242.81",-0.55
2018-09-19,28126.58495,33156.78614,"11,589.10","38,389.82",-0.18
2018-09-20,28107.68212,33100.70068,"11,438.10","37,922.17",-0.7
2018-09-21,27751.21552,33175.51668,"11,287.50","37,413.13",-0.6
2018-09-22,27751.21552,33175.51668,"11,287.50","37,413.13",0.99
2018-09-23,27751.21552,33175.51668,"11,287.50","37,413.13",-0.87
2018-09-24,27931.98295,33244.34304,"11,369.90","37,717.96",0.32
2018-09-25,28078.40343,33383.841,"11,515.20","38,090.64",-0.4
2018-09-26,27905.44559,33823.01235,"11,377.75","37,585.51",-0.5
2018-09-27,27666.25768,33655.0899,"11,278.90","37,290.67",0.22
2018-09-28,27697.98463,33372.89283,"11,234.35","37,121.22",-0.49
2018-09-29,27697.98463,33372.89283,"11,234.35","37,121.22",0.22
2018-09-30,27697.98463,33372.89283,"11,234.35","37,121.22",-0.09
2018-10-01,27723.07761,33915.22926,"11,143.10","36,841.60",-0.01
2018-10-02,28241.42032,34003.63591,"11,143.10","36,841.60",-0.1
2018-10-03,28160.52869,34544.23828,"10,967.40","36,305.02",-0.0
2018-10-04,28375.78166,34495.6322,"11,067.45","36,652.06",0.29
2018-10-05,28494.33942,34641.52329,"11,053.80","36,542.27",-0.28
2018-10-06,28494.33942,34641.52329,"11,053.80","36,542.27",0.36
2018-10-07,28494.33942,34641.52329,"11,053.80","36,542.27",-1.0
2018-10-08,28148.91985,34304.2357,"10,977.55","36,324.17",0.09
2018-10-09,28228.16105,34108.08545,"10,930.45","36,227.14",0.17
2018-10-10,28404.91582,34353.0763,"11,008.30","36,526.14",-0.01
2018-10-11,28953.19864,34583.88788,"10,858.25","35,975.63",0.43
2018-10-12,29036.58689,34755.82444,"10,599.25","35,169.16",0.3
2018-10-13,29036.58689,34755.82444,"10,599.25","35,169.16",-0.98
2018-10-14,29036.58689,34755.82444,"10,599.25","35,169.16",-0.01
2018-10-15,29105.40812,34880.58179,"10,316.45","34,376.99",-0.1
2018-10-16,29185.47588,34990.79358,"10,348.05","34,474.38",-0.24
2018-10-17,29026.81528,34599.31197,"10,301.05","34,299.47",-0.78
2018-10-18,28937.01398,34343.4798,"10,460.10","34,760.89",0.73
2018-10-19,29024.1353,34535.37621,"10,234.65","34,001.15",0.48
2018-10-20,29024.1353,34535.37621,"10,234.65","34,001.15",0.28
2018-10-21,29024.1353,34535.37621,"10,234.65","34,001.15",-0.82
2018-10-22,28832.02904,34509.74268,"10,472.50","34,733.58",-0.38
2018-10-23,29226.53053,34796.58536,"10,512.50","34,865.10",0.02
2018-10-24,28968.08148,34710.84974,"10,584.75","35,162.48",-0.58
2018-10-25,28974.16294,34699.31441,"10,453.05","34,779.58",-0.33
2018-10-26,29045.96274,34581.60982,"10,303.55","34,315.63",-0.98
2018-10-27,29045.96274,34581.60982,"10,303.55","34,315.63",0.01
2018-10-28,29045.96274,34581.60982,"10,303.55","34,315.63",0.63
2018-10-29,28936.37372,34442.46628,"10,245.25","34,134.38",0.08
2018-10-30,28992.8529,34129.41922,"10,146.80","33,847.23",-0.25
2018-10-31,28768.81056,33955.69723,"10,224.75","34,033.96",-0.04
2018-11-01,29318.65562,34411.28812,"10,124.90","33,690.09",-0.41
2018-11-02,28948.91234,34820.45945,"10,030.00","33,349.31",-0.12
2018-11-03,28948.91234,34820.45945,"10,030.00","33,349.31",0.64
2018-11-04,28948.91234,34820.45945,"10,030.00","33,349.31",-0.54
2018-11-05,28883.30414,34538.07965,"10,250.85","34,067.40",0.23
2018-11-06,28850.25069,34434.77469,"10,198.40","33,891.13",0.08
2018-11-07,28957.91219,34539.01149,"10,386.60","34,442.05",-0.25
2018-11-08,28486.81767,33719.23277,"10,380.45","34,431.97",0.17
2018-11-09,28186.22394,33365.56474,"10,553.00","35,011.65",-0.43
2018-11-10,28186.22394,33365.56474,"10,553.00","35,011.65",-0.03
2018-11-11,28186.22394,33365.56474,"10,553.00","35,011.65",-1.0
2018-11-12,28088.86772,32992.27464,"10,524.00","34,950.92",0.04
2018-11-13,28155.3467,32837.36467,"10,530.00","34,991.91",-0.29
2018-11-14,28087.50458,32610.21724,"10,598.85","35,237.68",0.69
2018-11-15,28169.61426,32845.37274,"10,585.20","35,158.55",-0.3
2018-11-16,28254.38347,33018.15018,"10,482.20","34,812.99",-0.81
2018-11-17,28254.38347,33018.15018,"10,482.20","34,812.99",-0.9
2018-11-18,28254.38347,33018.15018,"10,482.20","34,812.99",-0.36
2018-11-19,28189.86366,33137.39704,"10,582.50","35,144.49",-0.21
2018-11-20,28151.43225,33238.48583,"10,576.30","35,141.99",-0.07
2018-11-21,28151.79408,33108.95283,"10,616.70","35,260.54",-0.09
2018-11-22,28126.26466,33282.5364,"10,682.20","35,457.16",0.24
2018-11-23,27867.36108,32464.28572,"10,763.40","35,774.88",0.16
2018-11-24,27867.36108,32464.28572,"10,763.40","35,774.88",-1.0
2018-11-25,27867.36108,32464.28572,"10,763.40","35,774.88",-1.0
2018-11-26,27796.76742,32672.67578,"10,656.20","35,474.51",0.01
2018-11-27,27801.67072,32498.26806,"10,600.05","35,199.80",-0.47
2018-11-28,27648.06416,32245.63016,"10,526.75","34,981.02",-0.15
2018-11-29,27845.95041,32393.27075,"10,628.60","35,354.08",-0.3
2018-11-30,27311.74057,31931.55328,"10,685.60","35,513.14",-0.66
2018-12-01,27311.74057,31931.55328,"10,685.60","35,513.14",-0.52
2018-12-02,27311.74057,31931.55328,"10,685.60","35,513.14",-0.48
2018-12-03,27593.59251,32263.17388,"10,728.85","35,716.95",-0.29
2018-12-04,28106.98048,32961.06032,"10,858.70","36,170.41",0.22
2018-12-05,28064.88443,32881.26277,"10,876.75","36,194.30",0.14
2018-12-06,28311.7727,32765.14357,"10,883.75","36,241.00",-0.01
2018-12-07,28286.88837,32955.48766,"10,869.50","36,134.31",-0.43
2018-12-08,28286.88837,32955.48766,"10,869.50","36,134.31",0.33
2018-12-09,28286.88837,32955.48766,"10,869.50","36,134.31",-1.0
2018-12-10,28573.76188,33338.15876,"10,782.90","35,884.41",0.12
2018-12-11,29023.03423,34120.06915,"10,601.15","35,312.13",0.15
2018-12-12,28953.61829,34061.02958,"10,693.70","35,673.25",-0.32
2018-12-13,28699.90033,33901.79335,"10,488.45","34,959.72",-0.04
2018-12-14,28405.87982,33525.53752,"10,549.15","35,150.01",-0.61
2018-12-15,28405.87982,33525.53752,"10,549.15","35,150.01",-0.17
2018-12-16,28405.87982,33525.53752,"10,549.15","35,150.01",-0.33
2018-12-17,28706.43383,33754.59541,"10,737.60","35,779.07",-0.02
2018-12-18,28685.71447,33730.97534,"10,791.55","35,929.64",0.15
2018-12-19,28474.39999,33227.69624,"10,805.45","35,962.93",-0.35
2018-12-20,28628.91159,33566.10631,"10,888.35","36,270.07",-0.5
2018-12-21,28436.65464,33202.27769,"10,908.70","36,347.08",0.12
2018-12-22,28436.65464,33202.27769,"10,908.70","36,347.08",0.22
2018-12-23,28436.65464,33202.27769,"10,908.70","36,347.08",0.56
2018-12-24,28436.65464,33202.27769,"10,967.30","36,484.33",0.01
2018-12-25,28436.65464,33202.27769,"10,967.30","36,484.33",-0.57
2018-12-26,28436.65464,33202.27769,"10,967.30","36,484.33",0.21
2018-12-27,28598.13286,33954.64434,"10,951.70","36,431.67",0.1
2018-12-28,28780.42903,34417.2527,"10,754.00","35,742.07",0.1
2018-12-29,28780.42903,34417.2527,"10,754.00","35,742.07",0.1
2018-12-30,28780.42903,34417.2527,"10,754.00","35,742.07",0.1
2018-12-31,28780.42903,34417.2527,"10,663.50","35,470.15",0.1
2019-01-01,28780.42903,34417.2527,"10,663.50","35,470.15",0.58
2019-01-02,28642.5727,34472.00268,"10,729.85","35,649.94",-0.2
2019-01-03,29025.634,34942.32432,"10,779.80","35,807.28",-0.2
2019-01-04,28846.15317,35395.64306,"10,859.90","36,076.72",-0.2
2019-01-05,28846.15317,35395.64306,"10,859.90","36,076.72",-0.2
2019-01-06,28846.15317,35395.64306,"10,859.90","36,076.72",-0.5
2019-01-07,28884.27591,35205.64507,"10,862.55","36,068.33",0.0
2019-01-08,28873.62256,35103.071,"10,910.10","36,254.57",-0.25
2019-01-09,29052.38156,35216.37436,"10,792.50","35,891.52",-0.01
2019-01-10,29303.51557,35622.85874,"10,672.25","35,513.71",0.0
2019-01-11,29178.38014,35495.32569,"10,727.35","35,695.10",0.5
2019-01-12,29178.38014,35495.32569,"10,727.35","35,695.10",0.5
2019-01-13,29178.38014,35495.32569,"10,727.35","35,695.10",0.0
2019-01-14,29247.77642,35328.10124,"10,771.80","35,850.16",-0.04
2019-01-15,29582.65877,35652.77169,"10,802.15","35,980.93",-0.07
2019-01-16,29537.78078,35519.39282,"10,855.15","36,212.91",1.0
