Date,Gold Price (INR / 10gms),Silver Price (INR / 1kg),Price_Nifty,Price_Sensex
10-01-2024,54034.52,61162.69,21618.7,71657.71
11-01-2024,53768.41,60158.8,21647.2,71721.18
12-01-2024,54666.51,61864.75,21894.55,72568.45
15-01-2024,54532.27,61712.83,22097.45,73327.94
16-01-2024,53972.47,61093.32,22032.3,73128.77
17-01-2024,53496.92,60148.64,21571.95,71500.76
18-01-2024,53981.84,60616.59,21462.25,71186.86
19-01-2024,54182.03,60347.52,21622.4,71683.23
22-01-2024,53979.59,59231.09,21622.4,71683.23
23-01-2024,54064.55,59666.83,21238.8,70370.55
24-01-2024,53884.51,60883.96,21453.95,71060.31
25-01-2024,53884.51,60934.99,21352.6,70700.67
26-01-2024,53913.29,60828.87,21352.6,70700.67
29-01-2024,54121.68,61834.27,21737.6,71941.57
30-01-2024,54310.82,61775.05,21522.1,71139.9
31-01-2024,54734.04,61593.17,21725.7,71752.11
01-02-2024,54819.93,61762.54,21697.45,71645.3
02-02-2024,54286.17,60525.05,21853.8,72085.63
05-02-2024,54055.59,59600.71,21771.7,71731.42
06-02-2024,54358.71,59830.65,21929.4,72186.09
07-02-2024,54355.75,59499.68,21930.5,72152.0
08-02-2024,54237.73,60224.12,21717.95,71428.43
09-02-2024,53982.44,60105.59,21782.5,71595.49
12-02-2024,53865.32,60609.83,21616.05,71072.49
13-02-2024,53174.49,58956.48,21743.25,71555.19
14-02-2024,53159.13,59644.1,21840.05,71822.83
15-02-2024,53454.02,61172.7,21910.75,72050.38
16-02-2024,53683.33,62554.48,22040.7,72426.64
19-02-2024,53687.46,62559.31,22122.25,72708.16
20-02-2024,54117.77,61674.24,22196.95,73057.4
21-02-2024,53854.2,60852.61,22055.05,72623.09
22-02-2024,53855.94,60703.59,22217.45,73158.24
23-02-2024,54316.59,61198.75,22212.7,73142.8
26-02-2024,54053.68,60001.31,22122.05,72790.13
27-02-2024,54180.75,59995.72,22198.35,73095.22
28-02-2024,54216.99,59764.03,21951.15,72304.88
29-02-2024,54531.81,60420.29,21982.8,72500.3
01-03-2024,55629.06,61709.36,22338.75,73745.35
04-03-2024,56406.29,63336.89,22405.6,73872.29
05-03-2024,56871.31,63343.47,22356.3,73677.13
06-03-2024,57301.37,64680.23,22474.05,74085.99
07-03-2024,57460.98,64889.9,22493.55,74119.39
08-03-2024,57962.7,64755.08,22493.55,74119.39
11-03-2024,58066.32,65215.2,22332.65,73502.64
12-03-2024,57496.54,64389.53,22335.7,73667.96
13-03-2024,57935.47,66471.06,21997.7,72761.89
14-03-2024,57602.46,66241.5,22146.65,73097.28
15-03-2024,57543.95,67218.63,22023.35,72643.43
18-03-2024,57581.36,66866.01,22055.7,72748.42
19-03-2024,57446.56,66507.26,21817.45,72012.05
20-03-2024,57613.23,66568.0,21839.1,72101.69
21-03-2024,58275.92,66353.48,22011.95,72641.19
22-03-2024,57746.39,66070.79,22096.75,72831.94
25-03-2024,58449.85,66504.58,22096.75,72831.94
26-03-2024,58348.11,65661.73,22004.7,72470.3
27-03-2024,58699.76,65985.64,22123.65,72996.31
28-03-2024,59431.79,66462.09,22326.9,73651.35
29-03-2024,59451.75,66484.41,22326.9,73651.35
01-04-2024,59943.58,66882.72,22462.0,74014.55
02-04-2024,60632.88,69198.18,22453.3,73903.91
03-04-2024,61484.74,72206.52,22434.65,73876.82
04-04-2024,61351.6,72749.14,22514.65,74227.63
05-04-2024,62418.85,73538.13,22513.7,74248.22
08-04-2024,62444.19,74214.24,22666.3,74742.5
09-04-2024,62739.71,74669.22,22642.75,74683.7
10-04-2024,62333.65,74815.9,22753.8,75038.15
11-04-2024,63150.57,75561.85,22753.8,75038.15
12-04-2024,63140.08,75716.11,22519.4,74244.9
15-04-2024,63596.47,77018.45,22272.5,73399.78
16-04-2024,64187.72,76027.61,22147.9,72943.68
17-04-2024,63798.08,76249.97,22147.9,72943.68
18-04-2024,64028.3,76138.93,21995.85,72488.99
19-04-2024,64421.84,77379.27,22147.0,73088.33
22-04-2024,62523.94,72955.32,22336.4,73648.62
23-04-2024,62403.97,73272.46,22368.0,73738.45
24-04-2024,62241.28,73163.3,22402.4,73852.94
25-04-2024,62426.12,73261.86,22570.35,74339.44
26-04-2024,62530.97,72957.26,22419.95,73730.16
29-04-2024,62890.64,73399.22,22643.4,74671.28
30-04-2024,61478.61,70807.46,22604.85,74482.78
01-05-2024,61741.64,71110.67,22604.85,74482.78
02-05-2024,61654.84,71284.39,22648.2,74611.11
03-05-2024,61649.41,70914.25,22475.85,73878.15
06-05-2024,62235.81,73368.88,22442.7,73895.54
07-05-2024,62133.32,73273.41,22302.5,73511.85
08-05-2024,62088.23,73426.52,22302.5,73466.39
09-05-2024,62580.5,75490.52,21957.5,72404.17
10-05-2024,63521.33,75869.79,22055.2,72664.47
13-05-2024,62733.28,75784.25,22104.05,72776.13
14-05-2024,63183.24,76475.51,22217.85,73104.61
15-05-2024,64145.32,79255.87,22200.55,72987.03
16-05-2024,63820.56,79547.77,22403.85,73663.72
17-05-2024,64734.43,83318.54,22466.1,73917.03
20-05-2024,65183.98,86250.47,22466.1,73917.03
21-05-2024,64868.61,85362.88,22529.05,73953.31
22-05-2024,63999.44,83829.84,22597.8,74221.06
23-05-2024,62510.27,81073.28,22967.65,75418.04
24-05-2024,62457.82,81215.25,22957.1,75410.39
27-05-2024,62282.19,80986.87,22932.45,75390.5
28-05-2024,62959.12,85464.76,22888.15,75170.45
29-05-2024,62606.56,86147.89,22704.7,74502.9
30-05-2024,62795.96,84128.2,22488.65,73885.6
31-05-2024,62226.52,81160.49,22530.7,73961.31
03-06-2024,62959.41,82209.97,23263.9,76468.78
04-06-2024,62126.08,78777.63,21884.5,72079.05
05-06-2024,63295.81,80522.62,22620.35,74382.24
06-06-2024,63541.94,83765.55,22821.4,75074.51
07-06-2024,61865.17,78727.0,23290.15,76693.36
10-06-2024,61972.7,79943.9,23259.2,76490.08
11-06-2024,61968.96,78237.99,23264.85,76456.59
12-06-2024,62784.66,81104.02,23322.95,76606.57
13-06-2024,61776.24,77858.16,23398.9,76810.9
14-06-2024,62605.03,78953.13,23465.6,76992.77
17-06-2024,62116.91,78774.37,23465.6,76992.77
18-06-2024,62569.19,79218.33,23557.9,77301.14
19-06-2024,62467.29,79089.32,23516.0,77337.59
20-06-2024,63128.9,82541.21,23567.0,77478.93
21-06-2024,62261.44,79487.9,23501.1,77209.9
24-06-2024,62597.7,79225.05,23537.85,77341.08
25-06-2024,62161.66,77378.73,23721.3,78053.52
26-06-2024,61660.9,77529.36,23868.8,78674.25
27-06-2024,62463.32,77707.64,24044.5,79243.18
28-06-2024,62452.39,78443.12,24010.6,79032.73
01-07-2024,62387.3,78533.59,24141.95,79476.19
02-07-2024,62319.12,78745.3,24123.85,79441.45
03-07-2024,63335.04,81988.25,24286.5,79986.8
04-07-2024,63344.22,82000.14,24302.15,80049.67
05-07-2024,64116.3,84257.17,24323.85,79996.6
08-07-2024,63206.27,82169.23,24320.55,79960.38
09-07-2024,63326.78,82568.18,24433.2,80351.64
10-07-2024,63678.44,82482.39,24324.45,79924.77
11-07-2024,64829.6,84275.8,24315.95,79897.34
12-07-2024,64820.3,82934.54,24502.15,80519.34
15-07-2024,65060.68,82361.69,24586.7,80664.86
16-07-2024,66174.63,83833.56,24613.0,80716.55
17-07-2024,65924.61,80934.09,24613.0,80716.55
18-07-2024,65877.55,80593.73,24800.85,81343.46
19-07-2024,64443.53,78252.28,24530.9,80604.65
22-07-2024,64392.44,78401.57,24509.25,80502.08
23-07-2024,64686.02,78367.84,24479.05,80429.04
24-07-2024,64947.6,78358.03,24413.5,80148.88
25-07-2024,63322.55,74867.56,24406.1,80039.8
26-07-2024,64074.99,75005.43,24834.85,81332.72
29-07-2024,63994.81,74574.01,24836.1,81355.84
30-07-2024,64758.02,76376.77,24857.3,81455.4
31-07-2024,65327.96,77478.18,24951.15,81741.34
01-08-2024,65540.21,76255.42,25010.9,81867.55
02-08-2024,65310.24,76050.34,24717.7,80981.95
05-08-2024,64657.42,72892.72,24055.6,78759.4
06-08-2024,64523.53,73179.43,23992.55,78593.07
07-08-2024,64509.31,72402.62,24297.5,79468.01
08-08-2024,65370.59,74217.3,24117.0,78886.22
09-08-2024,65674.22,74223.39,24367.5,79705.91
12-08-2024,66461.37,75349.34,24347.0,79648.92
13-08-2024,66530.01,74696.91,24139.0,78956.03
14-08-2024,65787.42,73500.47,24143.75,79105.88
15-08-2024,66227.48,76516.21,24143.75,79105.88
16-08-2024,67437.23,77671.84,24541.15,80436.84
19-08-2024,67476.54,78863.78,24572.65,80424.68
20-08-2024,67723.73,79433.06,24698.85,80802.86
21-08-2024,67565.52,79395.68,24770.2,80905.3
22-08-2024,66857.94,78231.54,24811.5,81053.19
23-08-2024,67695.51,80385.05,24823.15,81086.21
26-08-2024,67843.86,80778.3,25010.6,81698.11
27-08-2024,67854.6,80775.56,25017.75,81711.76
28-08-2024,67480.53,78721.0,25052.35,81785.56
29-08-2024,68163.13,79767.89,25151.95,82134.61
30-08-2024,67265.02,77495.85,25235.9,82365.77
02-09-2024,67239.93,77466.93,25278.7,82559.84
03-09-2024,67185.6,75420.89,25279.85,82555.44
04-09-2024,67298.48,76024.56,25198.7,82352.64
05-09-2024,67810.31,77546.87,25145.1,82201.16
06-09-2024,67327.87,75085.36,24852.15,81183.93
09-09-2024,67551.18,76388.62,24936.4,81559.54
10-09-2024,67833.33,76295.28,25041.1,81921.29
11-09-2024,67828.81,77122.5,24918.45,81523.16
12-09-2024,68893.24,80318.73,25388.9,82962.71
13-09-2024,69658.1,82843.29,25356.5,82890.94
16-09-2024,69592.33,82988.13,25383.75,82988.78
17-09-2024,69157.46,82577.4,25418.55,83079.66
18-09-2024,69236.34,81717.03,25377.55,82948.23
19-09-2024,69636.63,83666.2,25415.8,83184.8
20-09-2024,70430.12,83809.66,25790.95,84544.31
23-09-2024,70499.79,82583.94,25939.05,84928.61
24-09-2024,71224.58,86266.32,25940.4,84914.04
25-09-2024,71446.34,85164.94,26004.15,85169.87
26-09-2024,71782.32,86101.69,26216.05,85836.12
27-09-2024,71088.1,84734.17,26178.95,85571.85
30-09-2024,70951.81,83879.3,25810.85,84299.78
01-10-2024,71886.68,84747.74,25796.9,84266.29
02-10-2024,71380.4,85286.5,25796.9,84266.29
03-10-2024,71690.63,86848.43,25250.1,82497.1
04-10-2024,71462.13,86776.6,25014.6,81688.45
07-10-2024,71450.77,85760.91,24795.75,81050.0
08-10-2024,70592.15,81943.58,25013.15,81634.81
09-10-2024,70307.72,82084.12,24981.95,81467.1
10-10-2024,70724.87,83676.43,24998.45,81611.41
11-10-2024,71726.67,85070.17,24964.25,81381.36
14-10-2024,71651.42,84112.89,25127.95,81973.05
15-10-2024,71916.93,85192.95,25057.35,81820.12
16-10-2024,72264.04,85830.43,24971.3,81501.36
17-10-2024,72708.83,85307.92,24749.85,81006.61
18-10-2024,73334.82,89265.43,24854.05,81224.75
21-10-2024,73601.9,91543.56,24781.1,81151.27
22-10-2024,74176.43,94149.1,24472.1,80220.72
23-10-2024,73380.09,90941.14,24435.5,80081.98
24-10-2024,73919.86,90845.02,24399.4,80065.16
25-10-2024,74094.55,90838.75,24180.8,79402.29
28-10-2024,74166.42,91474.36,24339.15,80005.04
29-10-2024,74856.64,92662.27,24466.85,80369.03
30-10-2024,75388.04,91687.65,24340.85,79942.18
31-10-2024,74030.69,88278.28,24205.35,79389.06
01-11-2024,74040.92,87980.7,24304.35,79724.12
04-11-2024,74010.36,87857.03,23995.35,78782.24
05-11-2024,74140.61,88350.24,24213.3,79476.63
06-11-2024,72142.63,84434.13,24484.05,80378.13
07-11-2024,73092.61,86043.09,24199.35,79541.79
08-11-2024,72845.05,84998.99,24148.2,79486.32
11-11-2024,70841.15,82854.2,24141.3,79496.15
12-11-2024,70548.67,83263.72,23883.45,78675.18
13-11-2024,70026.7,83002.05,23559.05,77690.95
14-11-2024,69707.68,82806.71,23532.7,77580.31
15-11-2024,69681.74,82484.47,23532.7,77580.31
18-11-2024,70904.28,84639.17,23453.8,77339.01
19-11-2024,71285.7,84682.12,23518.5,77578.38
20-11-2024,71857.47,83997.43,23518.5,77578.38
21-11-2024,72493.53,83863.63,23349.9,77155.79
22-11-2024,73610.69,85046.57,23907.25,79117.11
25-11-2024,71037.76,82010.49,24221.9,80109.85
26-11-2024,71083.49,82436.56,24194.5,80004.06
27-11-2024,71582.61,81647.94,24274.9,80234.08
28-11-2024,71651.52,81726.55,23914.15,79043.74
29-11-2024,72159.47,83335.09,24131.1,79802.79
02-12-2024,71631.62,82777.76,24276.05,80248.08
03-12-2024,72051.17,84664.97,24457.15,80845.75
04-12-2024,72253.02,85776.29,24467.45,80956.33
05-12-2024,71532.65,84790.13,24708.4,81765.86
06-12-2024,71839.78,84908.48,24677.8,81709.12
09-12-2024,72540.58,87694.37,24619.0,81508.46
10-12-2024,73587.94,88283.15,24610.05,81510.05
11-12-2024,74598.91,88853.96,24641.8,81526.14
12-12-2024,73320.89,85196.83,24548.7,81289.96
13-12-2024,72446.22,83615.92,24768.3,82133.12
16-12-2024,72289.03,83693.77,24668.25,81748.57
17-12-2024,72196.2,83469.01,24336.0,80684.45
18-12-2024,71978.91,83022.14,24198.85,80182.2
19-12-2024,70977.92,79663.28,23951.7,79218.05
20-12-2024,72073.6,81321.68,23587.5,78041.59
23-12-2024,71343.09,81625.48,23753.45,78540.17
24-12-2024,71683.02,82008.66,23727.65,78472.87
25-12-2024,71752.6,82088.27,23727.65,78472.87
26-12-2024,72464.21,82512.21,23750.2,78472.48
27-12-2024,71742.73,81290.34,23813.4,78699.07
30-12-2024,71543.28,79902.48,23644.9,78248.13
31-12-2024,72516.05,79819.51,23644.8,78139.01
01-01-2025,72516.05,79819.51,23742.9,78507.41
02-01-2025,73334.43,81699.67,24188.65,79943.71
03-01-2025,72966.63,82224.7,24004.75,79223.11
06-01-2025,72746.38,83659.44,23616.05,77964.99
07-01-2025,73184.07,83872.31,23707.9,78199.11
08-01-2025,73506.71,84009.25,23688.95,78148.49
09-01-2025,74126.3,85044.44,23526.5,77620.21
10-01-2025,74819.39,85885.53,23431.5,77378.91
13-01-2025,74082.92,83382.42,23085.95,76330.01
14-01-2025,74591.97,83944.18,23176.05,76499.63
15-01-2025,75466.57,87135.02,23213.2,76724.08
16-01-2025,76317.54,87596.78,23311.8,77042.82
17-01-2025,76413.69,86181.54,23203.2,76619.33
20-01-2025,76380.95,86144.62,23344.75,77073.44
21-01-2025,76361.74,86786.3,23024.65,75838.36
22-01-2025,76925.25,86828.58,23155.35,76404.99
23-01-2025,76818.66,85275.91,23205.35,76520.38
24-01-2025,77184.42,86216.55,23092.2,76190.46
27-01-2025,75869.56,83848.68,22829.15,75366.17
28-01-2025,76917.69,85421.78,22957.25,75901.41
29-01-2025,77085.09,86959.09,23163.1,76532.96
30-01-2025,78636.36,90151.86,23249.5,76759.81
31-01-2025,78349.66,89501.08,23508.4,77500.57
01-02-2025,78349.66,89501.08,23482.15,77500.57
03-02-2025,78861.08,90139.67,23361.05,77186.74
04-02-2025,79758.16,91931.67,23739.25,78583.81
05-02-2025,80442.07,92042.23,23696.3,78271.28
06-02-2025,80192.38,91305.88,23603.35,78058.16
07-02-2025,80744.01,91056.31,23559.95,77860.19
10-02-2025,81997.08,91138.5,23381.6,77311.8
11-02-2025,81924.9,90661.67,23071.8,76293.6
12-02-2025,81191.5,91253.22,23045.25,76171.08
13-02-2025,81722.26,91193.54,23031.4,76138.97
14-02-2025,80429.63,91488.84,22929.25,75939.21
17-02-2025,80133.43,91151.91,22959.5,75996.86
18-02-2025,81863.37,93035.95,22945.3,75967.39
19-02-2025,81553.1,92165.56,22932.9,75939.18
20-02-2025,82114.95,93409.94,22913.15,75735.96
21-02-2025,81649.73,91655.83,22795.9,75311.06
24-02-2025,82010.13,90623.16,22553.35,74454.41
25-02-2025,80952.81,88634.21,22547.55,74602.12
26-02-2025,81662.4,90299.54,22547.55,74602.12
27-02-2025,80796.77,89116.89,22545.05,74612.43
28-02-2025,79646.8,87651.35,22124.7,73198.1
03-03-2025,81273.37,90075.04,22119.3,73085.94
04-03-2025,81693.18,90150.01,22082.65,72989.93
05-03-2025,81747.69,92136.85,22337.3,73730.23
06-03-2025,81476.85,92363.33,22544.7,74340.09
07-03-2025,81368.08,91175.28,22552.5,74332.58
10-03-2025,80933.19,90353.47,22460.3,74115.17
11-03-2025,81809.72,92366.99,22497.9,74102.32
12-03-2025,82399.09,93874.02,22470.5,74029.76
13-03-2025,83801.1,95617.43,22397.2,73828.91
14-03-2025,83684.61,95539.34,22397.2,73828.91
17-03-2025,83854.62,95242.08,22508.75,74169.95
18-03-2025,84813.66,96628.49,22834.3,75301.26
19-03-2025,84503.86,94568.94,22907.6,75449.05
20-03-2025,84384.38,93783.25,23190.65,76348.06
21-03-2025,83778.29,92405.39,23350.4,76905.51
24-03-2025,83298.55,91962.63,23658.35,77984.38
25-03-2025,83149.35,93502.8,23668.65,78017.19
26-03-2025,83128.98,93651.85,23486.85,77288.5
27-03-2025,84707.29,96595.99,23591.95,77606.43
28-03-2025,85037.86,95449.59,23519.35,77414.92
31-03-2025,85881.26,94761.45,23519.35,77414.92
01-04-2025,85703.1,93861.52,23165.7,76024.51
02-04-2025,86423.5,94956.04,23332.35,76617.44
03-04-2025,85283.64,87690.41,23250.1,76295.36
04-04-2025,82586.29,79833.42,22904.45,75364.69
07-04-2025,81155.76,81147.51,22161.6,73137.9
08-04-2025,82100.96,81846.51,22535.85,74227.08
09-04-2025,84938.9,84266.39,22399.15,73847.15
10-04-2025,87452.46,85010.6,22399.15,73847.15
11-04-2025,89362.44,88258.65,22828.55,75157.26
14-04-2025,88810.44,88932.36,22828.55,75157.26
15-04-2025,89042.26,89152.92,23328.55,76734.89
16-04-2025,91687.0,90749.89,23437.2,77044.29
17-04-2025,91080.67,89244.57,23851.65,78553.2
21-04-2025,93764.61,89453.78,24125.55,79408.5
22-04-2025,93111.26,90022.88,24167.25,79595.59
23-04-2025,89779.97,91848.89,24328.95,80116.49
24-04-2025,91592.87,92038.18,24246.7,79801.43
25-04-2025,89973.4,90425.68,24039.35,79212.53
28-04-2025,91483.4,90563.77,24328.5,80218.37
29-04-2025,90867.66,91105.86,24335.95,80288.38
30-04-2025,90500.97,89079.79,24334.2,80242.24
01-05-2025,87239.49,87481.37,24334.2,80242.24
02-05-2025,88006.64,87108.04,24346.7,80501.99
05-05-2025,89987.35,87519.78,24461.15,80796.84
06-05-2025,92372.58,89662.11,24379.6,80641.07
07-05-2025,92182.53,88684.86,24414.4,80746.78
08-05-2025,89896.18,88292.74,24273.8,80334.81
09-05-2025,92310.76,90434.32,24008.0,79454.47
12-05-2025,88419.29,88935.53,24924.7,82429.9
13-05-2025,88515.62,89785.87,24578.35,81148.22
14-05-2025,87003.4,88130.13,24666.9,81330.56
15-05-2025,88520.62,89273.71,25062.1,82530.74
16-05-2025,87413.27,88341.8,25019.8,82330.59
19-05-2025,88759.18,88825.15,24945.45,82059.42
20-05-2025,90036.91,90522.74,24683.9,81186.44
21-05-2025,91007.39,92024.91,24813.45,81596.63
22-05-2025,90607.84,90949.1,24609.7,80951.99
23-05-2025,92975.19,92438.95,24853.15,81721.08
26-05-2025,92136.45,91605.04,25001.15,82176.45
27-05-2025,90326.06,90750.43,24826.2,81551.63
28-05-2025,90389.68,90565.32,24752.45,81312.32
29-05-2025,91061.71,91369.18,24833.6,81633.02
30-05-2025,90261.54,90269.77,24750.7,81451.01
02-06-2025,92680.38,95036.85,24716.6,81373.75
03-06-2025,91946.46,94693.71,24542.5,80737.51
04-06-2025,92960.23,95120.63,24620.2,80998.25
05-06-2025,92542.45,98568.88,24750.9,81442.04
06-06-2025,91740.6,99465.96,25003.05,82188.99
09-06-2025,91901.37,101187.76,25103.2,82445.21
10-06-2025,91561.17,100750.65,25104.25,82391.72
11-06-2025,91462.01,99593.99,25141.4,82515.14
12-06-2025,92904.36,99510.36,24888.2,81691.98
13-06-2025,94527.71,99952.19,24718.6,81118.6
16-06-2025,94181.36,100878.1,24946.5,81796.15
17-06-2025,93751.74,102676.78,24853.4,81583.3
18-06-2025,94122.05,102363.07,24812.05,81444.66
19-06-2025,94395.49,102660.46,24793.25,81361.87
20-06-2025,93758.94,100147.61,25112.4,82408.17
23-06-2025,94022.37,100636.26,24971.9,81896.79
24-06-2025,91973.43,98979.43,25044.35,82055.11
25-06-2025,91891.29,99663.28,25244.75,82755.51
26-06-2025,92176.62,101166.16,25549.0,83755.87
27-06-2025,90165.51,99254.49,25637.8,84058.9
30-06-2025,90512.05,98501.64,25517.05,83606.46
01-07-2025,91951.74,99433.66,25541.8,83697.29
02-07-2025,92186.51,100298.26,25453.4,83409.69
03-07-2025,91789.89,101344.68,25405.3,83239.47
04-07-2025,91412.9,100876.5,25461.0,83432.89
07-07-2025,91594.51,100646.21,25461.3,83442.5
08-07-2025,91322.54,100717.13,25522.5,83712.51
09-07-2025,91253.02,100167.25,25476.1,83536.08
10-07-2025,91414.02,102061.63,25355.25,83190.28
11-07-2025,92506.06,106607.99,25149.85,82500.47
14-07-2025,92475.22,106125.08,25082.3,82253.46
15-07-2025,92033.95,104571.22,25195.8,82570.91
16-07-2025,92687.99,104653.8,25212.05,82634.48
17-07-2025,92229.29,105083.02,25111.45,82259.24
18-07-2025,92759.38,105742.37,24968.4,81757.73
21-07-2025,94223.84,108299.68,25090.7,82200.34
22-07-2025,95308.59,108965.28,25060.9,82186.81
23-07-2025,94219.72,109035.15,25219.9,82726.64
24-07-2025,93639.05,108391.85,25062.1,82184.17
25-07-2025,92645.15,106058.41,24837.0,81463.09
28-07-2025,92033.88,105759.28,24680.9,80891.02
29-07-2025,92721.69,106253.02,24821.1,81337.95
30-07-2025,92254.29,105152.76,24855.05,81481.86
31-07-2025,92871.2,103079.92,24768.35,81185.58
01-08-2025,94165.77,103476.3,24565.35,80599.91
04-08-2025,94651.97,104323.62,24722.75,81018.72
05-08-2025,95566.92,106497.26,24649.55,80710.25
06-08-2025,95328.27,106513.83,24574.2,80543.99
07-08-2025,95943.88,107667.75,24596.15,80623.26
08-08-2025,96674.57,107991.82,24363.3,79857.79
11-08-2025,94316.47,105936.2,24585.05,80604.08
12-08-2025,94388.04,106817.53,24487.4,80235.59
13-08-2025,94589.85,108423.34,24619.35,80539.91
14-08-2025,93771.9,106789.53,24631.3,80597.66
15-08-2025,94053.75,106836.71,24631.3,80597.66
18-08-2025,93740.77,106779.01,24876.95,81273.75
19-08-2025,92993.97,104576.82,24980.65,81644.39
20-08-2025,93603.77,105561.11,25050.55,81857.84
21-08-2025,93356.46,106388.15,25083.75,82000.71
22-08-2025,94704.16,109463.79,24870.1,81306.85
25-08-2025,94727.13,108594.49,24967.75,81635.91
26-08-2025,95446.08,108673.22,24712.05,80786.54
27-08-2025,95888.11,108964.78,24712.05,80786.54
28-08-2025,96718.61,110449.39,24500.9,80080.57
29-08-2025,97824.2,113208.77,24426.85,79809.65
01-09-2025,98474.86,113961.76,24625.05,80364.49
02-09-2025,100423.56,116202.62,24579.6,80157.88
03-09-2025,101659.21,117531.08,24715.05,80567.71
04-09-2025,100969.64,115844.1,24734.3,80718.01
05-09-2025,102451.11,116464.0,24741.0,80710.76
08-09-2025,103149.43,117453.29,24773.15,80787.3
09-09-2025,103055.8,115629.09,24868.6,81101.32
10-09-2025,103342.85,116664.88,24973.1,81425.15
11-09-2025,102960.0,118043.47,25005.5,81548.73
12-09-2025,103565.2,120288.77,25114.0,81904.7
15-09-2025,104507.5,120670.94,25069.2,81785.74
16-09-2025,104515.25,120330.38,25239.1,82380.69
17-09-2025,104031.3,117887.82,25330.25,82693.71
18-09-2025,102985.34,117880.44,25423.6,83013.96
19-09-2025,104120.72,120628.59,25327.05,82626.23
22-09-2025,105953.64,124058.69,25202.35,82159.97
23-09-2025,107333.21,125463.4,25169.5,82102.1
24-09-2025,106560.54,124993.99,25056.9,81715.63
25-09-2025,106662.27,127578.57,24890.85,81159.68
26-09-2025,107751.65,131920.35,24654.7,80426.46
29-09-2025,108934.83,132892.0,24634.9,80364.94
30-09-2025,109536.39,131909.66,24611.1,80267.62
01-10-2025,110467.2,135074.18,24836.3,80983.31
02-10-2025,109478.47,131156.33,24836.3,80983.31
03-10-2025,110696.74,135766.67,24894.25,81207.17
06-10-2025,112646.74,137173.13,25077.65,81790.12
07-10-2025,113430.51,134575.72,25108.3,81926.75
08-10-2025,115361.04,138822.41,25046.15,81773.66
09-10-2025,112637.4,133721.76,25181.8,82172.1
10-10-2025,113595.0,134106.04,25285.35,82500.82
13-10-2025,117243.57,143051.65,25227.35,82327.05
14-10-2025,117979.82,143427.56,25145.5,82029.98
15-10-2025,119226.42,145783.99,25323.55,82605.43
16-10-2025,120836.09,149691.4,25585.3,83467.66
17-10-2025,118530.87,141063.59,25709.85,83952.19
20-10-2025,122691.48,144633.01,25843.15,84363.37
21-10-2025,115494.18,134065.59,25868.6,84426.34
22-10-2025,114428.9,134282.22,25868.6,84426.34
23-10-2025,116376.9,136763.66,25891.4,84556.4
24-10-2025,116227.85,136527.65,25795.15,84211.88
27-10-2025,113004.37,131480.29,25966.05,84778.84
28-10-2025,112497.55,133665.65,25936.2,84628.16
29-10-2025,112998.28,135361.37,26053.9,84997.13
30-10-2025,113652.0,137553.78,25877.85,84404.46
31-10-2025,113479.37,136766.84,25722.1,83938.71
03-11-2025,114176.38,136681.71,25763.35,83978.49
04-11-2025,112609.07,134439.43,25597.65,83459.15
05-11-2025,113550.0,136543.57,25597.65,83459.15
06-11-2025,113314.53,136077.66,25509.7,83311.01
07-11-2025,114019.01,136891.81,25492.3,83216.28
10-11-2025,117203.6,143025.56,25574.35,83535.35
11-11-2025,117125.91,144362.51,25694.95,83871.32
12-11-2025,119584.23,151690.29,25875.8,84466.51
13-11-2025,119258.12,151174.04,25879.15,84478.67
14-11-2025,116721.58,144459.95,25910.05,84562.78
17-11-2025,115995.07,144341.62,26013.45,84950.95
18-11-2025,115735.29,143767.89,25910.05,84673.02
19-11-2025,116098.94,144607.63,26052.65,85186.47
20-11-2025,115404.56,142949.18,26192.15,85632.68
21-11-2025,116247.93,142213.88,26068.15,85231.92
24-11-2025,117920.38,144940.13,25959.5,84900.71
25-11-2025,118636.44,145985.41,25884.8,84587.01
26-11-2025,119385.39,151670.92,26205.3,85609.51
27-11-2025,119402.01,151692.03,26215.55,85720.38
28-11-2025,121197.87,162177.54,26202.95,85706.67
01-12-2025,121781.06,167815.58,26175.75,85641.9
02-12-2025,120620.77,167055.71,26032.2,85138.27
03-12-2025,121397.77,167444.12,25986.0,85106.81
04-12-2025,122102.14,164802.24,26033.75,85265.32
05-12-2025,121681.5,168740.7,26186.45,85712.37
08-12-2025,121075.99,167072.25,25960.55,85102.69
09-12-2025,121899.52,174354.52,25839.65,84666.28
10-12-2025,121313.54,174549.38,25758.0,84391.27
11-12-2025,123718.61,184557.4,25898.55,84818.13
12-12-2025,124776.06,178054.19,26046.95,85267.66
15-12-2025,125416.2,183288.72,26027.3,85213.36
16-12-2025,125628.78,182992.78,25860.1,84679.86
17-12-2025,127124.16,193681.95,25818.55,84559.65
18-12-2025,126143.53,187760.42,25815.55,84481.81
19-12-2025,126558.72,193970.24,25966.4,84929.36
22-12-2025,127993.03,195551.78,26172.4,85567.48
23-12-2025,129141.94,203055.46,26177.15,85524.84
24-12-2025,128940.28,204409.15,26142.1,85408.7
26-12-2025,131206.76,221577.81,26042.3,85041.45
29-12-2025,124912.31,201749.66,25942.1,84695.54
30-12-2025,126311.28,223638.11,25938.85,84675.08
31-12-2025,124843.45,202417.48,26129.6,85220.6
01-01-2026,124843.45,202417.48,26146.55,85188.6
